Layer1	Layer2	CKA_Value
spatio_temporal	dropout	0.04420590457135802
spatio_temporal	projection	0.03507864342678032
spatio_temporal	batch_norm	0.8933120285566437
spatio_temporal	fc	0.013356015544861448
pool	spatio_temporal	0.042373583089209584
pool	pool	0.9944973470682317
pool	dropout	0.9944973470682317
pool	projection	0.9800138272447828
pool	batch_norm	0.03438815196614863
pool	fc	0.45215497100703955
dropout	spatio_temporal	0.042373583089209584
dropout	pool	0.9944973470682317
dropout	dropout	0.9944973470682317
dropout	projection	0.9800138272447828
dropout	batch_norm	0.03438815196614863
dropout	fc	0.45215497100703955
projection	spatio_temporal	0.03286055152380601
projection	pool	0.9816938049310082
projection	dropout	0.9816938049310082
projection	projection	0.9949504471628337
projection	batch_norm	0.026637169382942864
projection	fc	0.48998598020712336
batch_norm	spatio_temporal	0.9174061003788165
batch_norm	pool	0.035930965918239695
batch_norm	dropout	0.035930965918239695
batch_norm	projection	0.028257061059292876
batch_norm	batch_norm	0.9905098334180779
batch_norm	fc	0.01255834059948998
fc	spatio_temporal	0.012553726720285771
fc	pool	0.43973576096267875
fc	dropout	0.43973576096267875
fc	projection	0.47562236360155885
fc	batch_norm	0.011941316575175182
fc	fc	0.9550450324543053
spatio_temporal	spatio_temporal	0.9667484412025685
spatio_temporal	pool	0.04160415958415279
spatio_temporal	dropout	0.04160415958415279
spatio_temporal	projection	0.03287946395944925
spatio_temporal	batch_norm	0.8890857767401269
spatio_temporal	fc	0.012831562815611243
pool	spatio_temporal	0.04214284554970941
pool	pool	0.9938594868162922
pool	dropout	0.9938594868162922
pool	projection	0.9789813047566499
pool	batch_norm	0.03449812657231272
pool	fc	0.45982931166221175
dropout	spatio_temporal	0.04214284554970941
dropout	pool	0.9938594868162922
dropout	dropout	0.9938594868162922
dropout	projection	0.9789813047566499
dropout	batch_norm	0.03449812657231272
dropout	fc	0.45982931166221175
projection	spatio_temporal	0.03225930624614593
projection	pool	0.9816899139768661
projection	dropout	0.9816899139768661
projection	projection	0.9943788275920625
projection	batch_norm	0.026384825906694356
projection	fc	0.4966534304535651
batch_norm	spatio_temporal	0.9217422581508506
batch_norm	pool	0.03570953076310643
batch_norm	dropout	0.03570953076310643
batch_norm	projection	0.02805940090575817
batch_norm	batch_norm	0.9857689178223016
batch_norm	fc	0.012425524839168022
fc	spatio_temporal	0.014481885033056478
fc	pool	0.4591480494753777
fc	dropout	0.4591480494753777
fc	projection	0.49863139287866665
fc	batch_norm	0.01326094207256517
fc	fc	0.9447902430704833
