Layer1	Layer2	CKA_Value
batch_norm	spatial	0.795261252949807
batch_norm	pool	0.3936154573140307
batch_norm	dropout	0.3936154573140307
batch_norm	batch_norm	0.9566592675988115
batch_norm	fc	0.24086191515547653
fc	temporal	0.011457405366287138
fc	spatial	0.019299529109466054
fc	pool	0.6219918717244411
fc	dropout	0.6219918717244411
fc	batch_norm	0.24232470410163612
fc	fc	0.9606789377994013
temporal	temporal	0.9959169598839951
temporal	spatial	0.5144195856038395
temporal	pool	0.02673189965770612
temporal	dropout	0.02673189965770612
temporal	batch_norm	0.4006968737662093
temporal	fc	0.011246982210213178
spatial	temporal	0.5271716620960357
spatial	spatial	0.9775084440836871
spatial	pool	0.03694537403582469
spatial	dropout	0.03694537403582469
spatial	batch_norm	0.800370419716194
spatial	fc	0.01815829630972683
pool	temporal	0.026064900738530516
pool	spatial	0.03508859987879193
pool	pool	0.9810745455938398
pool	dropout	0.9810745455938398
pool	batch_norm	0.4000037738044904
pool	fc	0.6247713839766296
dropout	temporal	0.026064900738530516
dropout	spatial	0.03508859987879193
dropout	pool	0.9810745455938398
dropout	dropout	0.9810745455938398
dropout	batch_norm	0.4000037738044904
dropout	fc	0.6247713839766296
batch_norm	temporal	0.41954571838648225
batch_norm	spatial	0.7916025921751128
batch_norm	pool	0.3924611470592854
batch_norm	dropout	0.3924611470592854
batch_norm	batch_norm	0.9494034229867555
batch_norm	fc	0.23970965473913433
fc	temporal	0.01131127527889409
fc	spatial	0.018021378630199147
fc	pool	0.6200137134887531
fc	dropout	0.6200137134887531
fc	batch_norm	0.24378573624859765
fc	fc	0.9481916638760349
temporal	temporal	0.9958765455630466
temporal	spatial	0.565814831111895
temporal	pool	0.026702317813754647
temporal	dropout	0.026702317813754647
temporal	batch_norm	0.43843826961990323
temporal	fc	0.011511595593440537
spatial	temporal	0.5312263642593955
spatial	spatial	0.9782382052758863
spatial	pool	0.0358248388201973
spatial	dropout	0.0358248388201973
spatial	batch_norm	0.8047674938307542
spatial	fc	0.018705896891122367
pool	temporal	0.026010277517508403
pool	spatial	0.037054399112558804
pool	pool	0.9813026387142261
pool	dropout	0.9813026387142261
pool	batch_norm	0.4043997324042789
pool	fc	0.6135452303292922
dropout	temporal	0.026010277517508403
dropout	spatial	0.037054399112558804
dropout	pool	0.9813026387142261
dropout	dropout	0.9813026387142261
dropout	batch_norm	0.4043997324042789
dropout	fc	0.6135452303292922
batch_norm	temporal	0.42368514093456855
batch_norm	spatial	0.7963827598855028
batch_norm	pool	0.3907021702990414
batch_norm	dropout	0.3907021702990414
batch_norm	batch_norm	0.9495434840884976
batch_norm	fc	0.23539080077524152
fc	temporal	0.01140085868232526
fc	spatial	0.018550297322803725
fc	pool	0.6125272480572074
fc	dropout	0.6125272480572074
fc	batch_norm	0.2423309741596037
fc	fc	0.9546093333344817
temporal	temporal	0.996503836401554
temporal	spatial	0.5823800844621994
temporal	pool	0.02589860568331937
temporal	dropout	0.02589860568331937
temporal	batch_norm	0.41910890662648786
temporal	fc	0.011362942685142652
spatial	temporal	0.5309881008137122
spatial	spatial	0.9695728610453229
spatial	pool	0.03648867186169368
spatial	dropout	0.03648867186169368
spatial	batch_norm	0.8124047309597722
spatial	fc	0.018536264273735944
pool	temporal	0.026286952934440822
pool	spatial	0.0377787622102589
pool	pool	0.9781974649681421
pool	dropout	0.9781974649681421
pool	batch_norm	0.40274017865024453
pool	fc	0.6258900643302284
dropout	temporal	0.026286952934440822
dropout	spatial	0.0377787622102589
dropout	pool	0.9781974649681421
dropout	dropout	0.9781974649681421
dropout	batch_norm	0.40274017865024453
dropout	fc	0.6258900643302284
batch_norm	temporal	0.42380946389334634
batch_norm	spatial	0.7834233719539242
batch_norm	pool	0.3896953409238433
batch_norm	dropout	0.3896953409238433
batch_norm	batch_norm	0.9492488265145306
batch_norm	fc	0.23978189866825944
fc	temporal	0.011484968988416925
fc	spatial	0.018318299907729107
fc	pool	0.6207944830243741
fc	dropout	0.6207944830243741
fc	batch_norm	0.2456090029855616
fc	fc	0.9434383005156393
temporal	temporal	0.992842754313726
temporal	spatial	0.5290440783979241
temporal	pool	0.025918068208476315
temporal	dropout	0.025918068208476315
temporal	batch_norm	0.404015358810906
temporal	fc	0.01140664883385665
spatial	temporal	0.5238150516223664
spatial	spatial	0.9741629258278314
spatial	pool	0.03592249364059732
spatial	dropout	0.03592249364059732
spatial	batch_norm	0.8171498682940083
spatial	fc	0.018744868465539744
pool	temporal	0.02594834209416026
pool	spatial	0.03678248726143059
pool	pool	0.9802485748976478
pool	dropout	0.9802485748976478
pool	batch_norm	0.3897306961395789
pool	fc	0.6217822699600462
dropout	temporal	0.02594834209416026
dropout	spatial	0.03678248726143059
dropout	pool	0.9802485748976478
dropout	dropout	0.9802485748976478
dropout	batch_norm	0.3897306961395789
dropout	fc	0.6217822699600462
batch_norm	temporal	0.4169129480355434
batch_norm	spatial	0.7918068462776062
batch_norm	pool	0.38964576073947854
batch_norm	dropout	0.38964576073947854
batch_norm	batch_norm	0.9466436190312127
batch_norm	fc	0.23816465676456072
fc	temporal	0.011310394942537196
fc	spatial	0.018414868197088954
fc	pool	0.6212418908643196
fc	dropout	0.6212418908643196
fc	batch_norm	0.23757328354651597
fc	fc	0.9474456315068852
temporal	temporal	0.9924602910587419
temporal	spatial	0.5296141005037062
temporal	pool	0.026594848293616098
temporal	dropout	0.026594848293616098
temporal	batch_norm	0.393108999102014
temporal	fc	0.011402565503592687
spatial	temporal	0.5364766193761598
spatial	spatial	0.9758702928184886
spatial	pool	0.03681308778515718
spatial	dropout	0.03681308778515718
spatial	batch_norm	0.786400039979961
spatial	fc	0.018487576063169215
pool	temporal	0.02558867702636883
pool	spatial	0.03681694743858458
pool	pool	0.9780251100709705
pool	dropout	0.9780251100709705
pool	batch_norm	0.40528012526447965
pool	fc	0.6318414598245706
dropout	temporal	0.02558867702636883
dropout	spatial	0.03681694743858458
dropout	pool	0.9780251100709705
dropout	dropout	0.9780251100709705
dropout	batch_norm	0.40528012526447965
dropout	fc	0.6318414598245706
batch_norm	temporal	0.4291754313108094
batch_norm	spatial	0.7970305743051094
batch_norm	pool	0.3913802145147879
batch_norm	dropout	0.3913802145147879
batch_norm	batch_norm	0.9444000204725064
batch_norm	fc	0.24260812242747168
fc	temporal	0.0114152135675082
fc	spatial	0.018594396213551537
fc	pool	0.617946425778109
fc	dropout	0.617946425778109
fc	batch_norm	0.24622848185250562
