Layer1	Layer2	CKA_Value
fc	spatial	0.014626506831551908
fc	pool	0.41050243062837755
fc	dropout	0.41050243062837755
fc	projection	0.47708969989201905
fc	batch_norm	0.09294431030555504
fc	fc	0.9104622821774301
temporal	temporal	0.9943808505420777
temporal	spatial	0.6931356762972474
temporal	pool	0.027269990830956548
temporal	dropout	0.027269990830956548
temporal	projection	0.024742436270743733
temporal	batch_norm	0.5468874968636781
temporal	fc	0.012274769504449525
spatial	temporal	0.7224954503273342
spatial	spatial	0.9526802781006615
spatial	pool	0.036648140780062996
spatial	dropout	0.036648140780062996
spatial	projection	0.03308342442471864
spatial	batch_norm	0.899184934449263
spatial	fc	0.015267660853344023
pool	temporal	0.025620464478009437
pool	spatial	0.036418614931586546
pool	pool	0.9855262023818571
pool	dropout	0.9855262023818571
pool	projection	0.9662268375641105
pool	batch_norm	0.21833258774470382
pool	fc	0.44302493709998314
dropout	temporal	0.025620464478009437
dropout	spatial	0.036418614931586546
dropout	pool	0.9855262023818571
dropout	dropout	0.9855262023818571
dropout	projection	0.9662268375641105
dropout	batch_norm	0.21833258774470382
dropout	fc	0.44302493709998314
projection	temporal	0.021960554658501115
projection	spatial	0.03138586903468747
projection	pool	0.9598030653695189
projection	dropout	0.9598030653695189
projection	projection	0.9838600495841497
projection	batch_norm	0.20868428444237355
projection	fc	0.491627362034322
batch_norm	temporal	0.5627447855868215
batch_norm	spatial	0.9065863612491842
batch_norm	pool	0.23635809818614573
batch_norm	dropout	0.23635809818614573
batch_norm	projection	0.22929036665411445
batch_norm	batch_norm	0.9657020882304248
batch_norm	fc	0.10478737707826644
fc	temporal	0.011364398275164634
fc	spatial	0.014687612956350281
fc	pool	0.40603373824091793
fc	dropout	0.40603373824091793
fc	projection	0.4640734124992404
fc	batch_norm	0.08926158390489652
fc	fc	0.9191768603325883
temporal	temporal	0.995686548010885
temporal	spatial	0.7032125011912017
temporal	pool	0.026806011274521202
temporal	dropout	0.026806011274521202
temporal	projection	0.024426486433810766
temporal	batch_norm	0.5566391947233482
temporal	fc	0.011346147323447379
spatial	temporal	0.7178739147763578
spatial	spatial	0.9550671572707421
spatial	pool	0.03496975402205097
spatial	dropout	0.03496975402205097
spatial	projection	0.03181079008483038
spatial	batch_norm	0.8989163870627337
spatial	fc	0.014027493051553793
pool	temporal	0.025493255164980678
pool	spatial	0.035860403395643226
pool	pool	0.9911962475882053
pool	dropout	0.9911962475882053
pool	projection	0.9722202097230139
pool	batch_norm	0.246687260815202
pool	fc	0.46425475087496026
dropout	temporal	0.025493255164980678
dropout	spatial	0.035860403395643226
dropout	pool	0.9911962475882053
dropout	dropout	0.9911962475882053
dropout	projection	0.9722202097230139
dropout	batch_norm	0.246687260815202
dropout	fc	0.46425475087496026
projection	temporal	0.02186667152385449
